ID,DENOM,TIPO,N_EDIZ,DESCRIZ,DATA_IN,ORA_IN,DATA_FINE,ORA FINE,ANNO,PROV,ISTAT,COMUNE,TOPONIMO,INDIRIZZO,CIVICO,CAP,SOMMINIS,SITO_WEB,NOME_ORG,PROGRAMMA,GEN_AUTOMATICA_PROGRAMMA,GEO_X,GEO_Y,location
17594,FESTA DEL MIELE,Fiera,7,ATTIVITA' DI VENDITA DI PRODOTTI LEGATI ALLA PRODUZIONE ED AL CONSUMO DEL MIELE,14/04/2024,10:00,14/04/2024,20:00,2024,MI,015171,PESCHIERA BORROMEO,PARCO,PARCO BORROMEO - VIA GIACOMO MATTEOTTI,10,20068,S,,COMUNE DI PESCHIERA BORROMEO,https://www.procedimenti.servizirl.it/sagre/public/programma/17594,NO,9.30438744,45.44116907,POINT (9.30438744 45.44116907)
19670,25 APRILE - EVENTI,Sagra,2,PROT 18278 - 25 APRILE - EVENTI - SOMMINISTRAZIONE ALIMENTI E BEVANDE - SPETTACOLI - ASSOCIAZIONI DEL TERRITORIO,25/04/2024,12:00,25/04/2024,15:00,2024,BG,016079,COLOGNO AL SERIO,ZONA,CENTRO STORICO,,24055,S,,ASSESSORE - COMUNE DI COLOGNO AL SERIO,https://www.procedimenti.servizirl.it/sagre/public/programma/19670,SI,9.71159845,45.55358979,POINT (9.71159845 45.55358979)
18194,ALEX 33,Sagra,1,evento a tema con cucina e musica,01/06/2024,10:00,01/06/2024,23:45,2024,LC,097036,GALBIATE,VIA,BERGAMO,1,23851,N,,Vibes ASD,https://www.procedimenti.servizirl.it/sagre/public/programma/18194,SI,9.37901975,45.81276608,POINT (9.37901975 45.81276608)
20278,HERBACEA FESTIVAL DELLE ERBE SPONTANEE,Sagra,1,,27/04/2024,10:00,27/04/2024,23:59,2024,SO,014065,TEGLIO,ZONA,CENTRO STORICO TEGLIO,23036,23036,S,,AIFO Quattro Punto Zero di PANIZZOLO CHIARA,https://www.procedimenti.servizirl.it/sagre/public/programma/20278,SI,10.09590944,46.06403012,POINT (10.09590944 46.06403012)
17898,FESTA DI SEGURO,Fiera,nd,"EVENTI VARI DI INTRATTENIMENTO, PARTECIPAZIONE ASSOCIAZIONI DEL TERRITORIO; IL TUTTO ACCOMPAGNATO DA SOMMINISTRAZIONE DI ALIMENTI E BEVANDE. NEGOZI APERTI, BANCARELLE COMMERCIALI, HOBBISTI, STAND ASSOCIAZIONISMO",12/10/2024,14:00,13/10/2024,23:59,2024,MI,015211,SETTIMO MILANESE,VIA,SILONE,20019,20019,S,www.comune.settimomilanese.mi.it,Amministrazione Comunale,https://www.procedimenti.servizirl.it/sagre/public/programma/17898,NO,9.06516403,45.472651,POINT (9.06516403 45.472651)
19654,SPIEDO SOLIDALE DA ASPORTO,Sagra,2,,19/05/2024,12:00,19/05/2024,13:00,2024,BS,017125,ORZINUOVI,VIA,S. MICHELE,25034,25034,S,,GRUPPO ALPINI CONIOLO,https://www.procedimenti.servizirl.it/sagre/public/programma/19654,SI,9.97403354,45.38412072,POINT (9.97403354 45.38412072)
19716,FESTA DELL'AVIS,Sagra,02,,12/05/2024,08:00,12/05/2024,23:59,2024,CR,019083,RIVAROLO DEL RE ED UNITI,PIAZZA,ROMA,6,26036,S,,ASSOCIAZIONE AVIS,https://www.procedimenti.servizirl.it/sagre/public/programma/19716,NO,10.47056871,45.0292877,POINT (10.47056871 45.0292877)
17886,DU PASS A GAI TRA MISTER USANZE E SAUR DE NA VOLTA,Sagra,2024,,07/09/2024,19:00,14/09/2024,23:59,2024,BS,017187,TOSCOLANO MADERNO,ZONA,LUNGO TUTTE LE STRADE DI GAINO,,25088,S,,BERTASIO AGOSTINO,https://www.procedimenti.servizirl.it/sagre/public/programma/17886,NO,10.60570154,45.6545753,POINT (10.60570154 45.6545753)
20450,GIORNATA DELL'ACQUA,Fiera,1,,01/06/2024,00:00,02/06/2024,23:59,2024,BS,017177,SENIGA,VIA,ROMA,,25020,N,,comune di Seniga,https://www.procedimenti.servizirl.it/sagre/public/programma/20450,SI,10.17647045,45.24199905,POINT (10.17647045 45.24199905)
17745,FESTA DELL'ORATORIO,Sagra,41,Sagra di paese con somministrazione di alimenti e bevande e trattenimenti musicali annessi,07/06/2024,18:00,16/06/2024,23:59,2024,BG,016020,BARIANO,VIA,ROMA,24050,24050,S,,Parrocchia Santi Gervasio e Protasio,https://www.procedimenti.servizirl.it/sagre/public/programma/17745,SI,9.70488538,45.51241451,POINT (9.70488538 45.51241451)
19800,GIRALPINO - GIORNATA DI CONVIVIALITA' CON IL CBD,Sagra,1,,08/06/2024,16:30,08/06/2024,00:00,2024,BS,017046,CAZZAGO SAN MARTINO,VIA,DON L. GREGORI - PEDROCCA,,25046,S,,GRUPPO ALPINI PEDROCCA DI CAZZAGO S.M.,https://www.procedimenti.servizirl.it/sagre/public/programma/19800,SI,10.03234765,45.5821378,POINT (10.03234765 45.5821378)
18860,S. NATALE,Sagra,0,,24/12/2024,00:00,24/12/2024,23:59,2024,BS,017081,GUSSAGO,PIAZZA,VITTORIO VENETO,,25064,S,,ASSOCIAZIONE NAZIONALE ALPINI GUSSAGO,https://www.procedimenti.servizirl.it/sagre/public/programma/18860,SI,10.1541048,45.592776,POINT (10.1541048 45.592776)
19237,FESTA PATRONALE,Sagra,10,FESTA PATRONALE,08/09/2024,00:00,08/09/2024,23:59,2024,SO,014067,TORRE DI SANTA MARIA,VIA,RISORGIMENTO,,23020,S,,PARROCCHIA NATIVITA' B.V. MARIA,https://www.procedimenti.servizirl.it/sagre/public/programma/19237,SI,9.85239415,46.23370408,POINT (9.85239415 46.23370408)
20252,SONDRIO È ESTATE 5,Sagra,,"Serate di intrattenimento con bancarelle, animazione e musica",11/07/2024,18:00,11/07/2024,00:00,2024,SO,014061,SONDRIO,ZONA,CENTRO CITTÀ,,23100,S,www.visitasondrio.it,Comune di Sondrio,https://www.procedimenti.servizirl.it/sagre/public/programma/20252,NO,9.86105469,46.18071041,POINT (9.86105469 46.18071041)
20568,STREET FOOD E CONCERTI: BRIANZA VELENOSA,Sagra,2024,Presenza di street food e concerti serali nei giorni di venerdì 30 agosto e sabato 31 agosto. Domenica  1 settembre  concerti a partire dal pomeriggio. Intrattenimenti per bambini,30/08/2024,18:00,01/09/2024,23:59,2024,MB,108034,MUGGIO',PARCO,SUPERGA - VIA LEGNANO,20835,20835,S,www.comune.muggio.mb.it,Servizio Cultura Comune di Muggiò,https://www.procedimenti.servizirl.it/sagre/public/programma/20568,NO,9.2260126,45.5868068,POINT (9.2260126 45.5868068)
18398,FESTA ORATORIO IN ORATORIO,Sagra,2024,Festa dell'Oratorio,30/08/2024,18:00,01/09/2024,23:59,2024,BG,016157,PALOSCO,VIA,PAOLO VI,,24050,S,,PARROCCHIA SAN LORENZO,https://www.procedimenti.servizirl.it/sagre/public/programma/18398,SI,9.83297269,45.58587465,POINT (9.83297269 45.58587465)
20069,FESTA DEL C.P. RUGBY OSPITALETTO 2024,Sagra,16,"MUSICA, INTRATTENIMENTO E STAND GASTRONOMICO",21/06/2024,18:00,23/06/2024,23:59,2024,BS,017127,OSPITALETTO,PARCO,VIALE CADUTI PARCO M.BOLDINI,,25035,S,,OSPITALETTO C.P RUGBY ASD,https://www.procedimenti.servizirl.it/sagre/public/programma/20069,NO,10.07766575,45.55175032,POINT (10.07766575 45.55175032)
18224,FESTA PATRONALE DI SAN ROCCO,Sagra,000,FESTA PATRONALE,15/08/2024,17:00,16/08/2024,23:59,2024,BG,016243,VILMINORE DI SCALVE,FRAZIONE,PEZZOLO,SNC,24020,S,,PARROCCHIA DI PEZZOLO,https://www.procedimenti.servizirl.it/sagre/public/programma/18224,SI,10.0692673,46.00463527,POINT (10.0692673 46.00463527)
18142,AMATRICIANA,Sagra,1,,17/02/2024,19:00,17/02/2024,23:00,2024,BS,017040,CASTEGNATO,VIA,MARCONI,2,25045,S,,ANA ¿ GRUPPO ALPINI ¿ SEZ.CASTEGNATO,https://www.procedimenti.servizirl.it/sagre/public/programma/18142,SI,10.11511826,45.56477054,POINT (10.11511826 45.56477054)
18012,LE RONDINI IN FESTA,Sagra,1,Le Rondini in festa,09/11/2024,19:00,16/11/2024,23:59,2024,BS,017096,LUMEZZANE,VIA,CAV. LAV. U. GNUTTI,25065,25065,S,,GNUTTI GRAZIALMA,https://www.procedimenti.servizirl.it/sagre/public/programma/18012,NO,10.25110667,45.65258096,POINT (10.25110667 45.65258096)
18547,LO SPORT INCONTRA LA PIAZZA,Sagra,18,,16/06/2024,14:00,16/06/2024,21:00,2024,BS,017174,SAREZZO,PIAZZA,CESARE BATTISTI,,25068,N,,PEDRALI EDOARDO FAUSTO,https://www.procedimenti.servizirl.it/sagre/public/programma/18547,SI,10.20345765,45.65368572,POINT (10.20345765 45.65368572)
18538,FIERA LOCALE DEI SANTI FAUSTINO E GIOVITA,Fiera,2024,,23/02/2024,13:00,27/02/2024,17:00,2024,BS,017174,SAREZZO,PIAZZA,CESARE BATTISTI,,25068,S,,ONGARO  DONATELLA,https://www.procedimenti.servizirl.it/sagre/public/programma/18538,SI,10.20345765,45.65368572,POINT (10.20345765 45.65368572)
20542,SAGRA DI SANT'ANNA E GIOACCCHINO,Sagra,58,sagra tradizionale in spazi opportunamente  dedicati dove si alterneranno spettacoli di vario genere  che allieteranno il dopo cena di tutti i partecipanti.  A ricordare le origini della sagra rievocazione  di lavori a attività contadine  con macchinari del tempo restaurati.,23/07/2024,20:00,28/07/2024,23:59,2024,BS,017032,CALCINATO,LOCALITA',SANT'ANNA,25011,25011,S,WWW.SAGRASANTANNA.IT,GRUPPO SANT'ANNA,https://www.procedimenti.servizirl.it/sagre/public/programma/20542,NO,10.44094231,45.46449196,POINT (10.44094231 45.46449196)
19491,DIDATTICA SOCCORSO ALPINO,Fiera,1,,10/09/2024,20:00,10/09/2024,23:59,2024,VA,012047,CASTRONNO,PIAZZA,DEL COMUNE,21040,21040,N,,PRO LOCO CASTRONNO,https://www.procedimenti.servizirl.it/sagre/public/programma/19491,SI,8.81370637,45.74642515,POINT (8.81370637 45.74642515)
18772,MORBOROCK 2024,Sagra,13,concerto rock ed eventi collaterali,24/05/2024,15:00,25/05/2024,23:59,2024,SO,014045,MORBEGNO,VIA,MERIZZI,23017,23017,S,www.morborock.it,Lokazione,https://www.procedimenti.servizirl.it/sagre/public/programma/18772,SI,9.57231622,46.13546699,POINT (9.57231622 46.13546699)
18021,SUNA' DA MARS,Sagra,36,"da ogni contrada del paese parte un corteo di suonatori di campanacci che, una volta riunitasi davanti al Comune , proseguono tutti assieme verso Piazza delle Sei Contrade per la degustazione del piatto tipico, il mach.",02/03/2024,19:00,02/03/2024,23:59,2024,SO,014004,APRICA,CONTRADA,"DOSSO,SAN PIETRO, LISCEDO...",23031,23031,S,www.apricaonline.com,PRO LOCO,https://www.procedimenti.servizirl.it/sagre/public/programma/18021,SI,10.14014715,46.13337757,POINT (10.14014715 46.13337757)
18065,FESTA DEL PAISAN PRODOTTI LOCALI,Fiera,16,"La tradizionale ¿Fera dal Paisan¿, quest¿anno giunta alla XIV edizione, come sempre organizzata dal Gruppo Folclore ¿I Paisan ¿ di Albavilla¿ è una delle poche manifestazioni del territorio  in grado di esprimere una potenzialità di un¿agricoltura che è alla ricerca di apporti, tesi a riqualificare la sua capacità competitiva¿. Verranno preparati i piatti tipici del territorio, dalla trippa alla cazzuola, al pollo arrosto, per finire con il dolce con uvette¿.",19/10/2024,19:00,20/10/2024,23:59,2024,CO,013003,ALBAVILLA,LOCALITA',CARCANO,22031,22031,S,www.gruppoipaisan.blogspot.it,GRUPPO FOLKLORE I PAISAN,https://www.procedimenti.servizirl.it/sagre/public/programma/18065,SI,9.19162492,45.79510524,POINT (9.19162492 45.79510524)
19858,MERCATINO DI NATALE,Sagra,14,"banchi di collezionisti e creatori artistici, somministrazione bevande",01/12/2024,09:00,01/12/2024,19:30,2024,VA,012042,CASTELLANZA,PIAZZA,VIE LIMITROFE ALLA PIAZZA SAN BERNARDO,21053,21053,S,www.prolococastellanza.it,Associazione Pro Loco,https://www.procedimenti.servizirl.it/sagre/public/programma/19858,SI,8.90038625,45.61345687,POINT (8.90038625 45.61345687)
18129,FESTA IN BIRRIFICIO - BARLAFEST 2023,Sagra,4,Evento con visite guidate con degustazione,01/09/2024,10:00,01/09/2024,21:30,2024,LC,097036,GALBIATE,VIA,DELLE BAZZONE,23851,23851,S,www.birradulac.it,DULAC S.R.L.,https://www.procedimenti.servizirl.it/sagre/public/programma/18129,SI,9.37392575,45.78687434,POINT (9.37392575 45.78687434)
19735,A BRUSEM LA VECIA,Sagra,00,"Rogo dell'epifania, con e somministrazione di alimenti e bevande",06/01/2024,16:00,06/01/2024,19:00,2024,MN,020042,POGGIO RUSCO,VIA,BORGO,46025,46025,S,,PRO LOCO POGGIO RUSCO APS,https://www.procedimenti.servizirl.it/sagre/public/programma/19735,SI,11.12433091,44.98619383,POINT (11.12433091 44.98619383)
18396,SAGRA PATRONALE DI SAN LORENZO,Sagra,2024,Festa Patronale,03/08/2024,18:00,04/08/2024,23:59,2024,BG,016157,PALOSCO,PIAZZA,MANZONI - CASTELLO,,24050,S,,ASSOCIAZIONE SAN LORENZO EVENTI,https://www.procedimenti.servizirl.it/sagre/public/programma/18396,SI,9.83297269,45.58587465,POINT (9.83297269 45.58587465)
19964,FIERA DI SANTA CATERINA,Fiera,130,"Commercio merci varie su area pubblica, esposizione macchine agricole e fattoria degli animali, in occasione della festa di Santa Caterina presso l'antica chiesa (1400) eventi religiosi, culturali e folkloristici di storia, cucina e cultura locale",25/11/2024,06:00,25/11/2024,19:00,2024,MB,108008,BESANA IN BRIANZA,PIAZZA,"PIAZZA E. CORTI, PIAZZA UMBERTO I, VIA L. VIARANA, VIA C. FERRARIO, VIA G. VERDI, VIA DANTE ALIGHIERI, VIA VITTORIO EMANUELE II",20842,20842,S,www.comune.besanainbrianza.mb.it,Amministrazione comunale Besana in Brianza,https://www.procedimenti.servizirl.it/sagre/public/programma/19964,NO,9.27428745,45.69164733,POINT (9.27428745 45.69164733)
18277,FIERA DI SAN BIAGIO,Fiera,0,"Fiera organizzata in occasione della festa patronale di Monguzzo con attività di vendita su area pubblica nei giorni 3 e 4 febbraio 2024 dalle ore 6,00 alle ore 20,00.",03/02/2024,06:00,04/02/2024,20:00,2024,CO,013153,MONGUZZO,VIA,A. MANZONI,22040,22040,N,www.comune.monguzzo.co.it,COMUNE DI MONGUZZO,https://www.procedimenti.servizirl.it/sagre/public/programma/18277,NO,9.22110316,45.77842372,POINT (9.22110316 45.77842372)
17921,MANIFESTAZIONE FINE GREST,Sagra,2024,INTRATTENIMENTO CONVIVIALE CON SOMMINISTRAZIONE,19/07/2024,18:00,19/07/2024,23:00,2024,BS,017198,VEZZA D'OGLIO,PALAZZO,VIA DEI CAPITANI ORATORIO S. FILIPPO NERI E VIA DEL PIANO CENTRO EVENTI ADAMELLO,25059,25059,S,,PARROCCHIA SAN MARTINO,https://www.procedimenti.servizirl.it/sagre/public/programma/17921,NO,10.3897495,46.26430925,POINT (10.3897495 46.26430925)
18423,SAGRA DI S. BERNARDINO A MEGNO,Sagra,46.0,musica e degustazione di prodotti tipici,31/05/2024,07:00,01/06/2024,01:00,2024,BS,017063,CORTENO GOLGI,LOCALITA',FRAZIONE MEGNO DI CORTENO GOLGI,NN,25040,S,WWW.CORTENOGOLGI.IT,FRAZIONE MEGNO,https://www.procedimenti.servizirl.it/sagre/public/programma/18423,NO,10.22914435,46.14164643,POINT (10.22914435 46.14164643)
19680,FESTANTONIO,Sagra,2024,"Evento aggregativo di promozione dell¿attività di volontariato del territorio, accompagnato da musica e somministrazione alimenti e bevande",08/06/2024,18:00,16/06/2024,23:59,2024,MN,020045,PORTO MANTOVANO,PIAZZA,S. ANTONIO,,46047,S,,Amici della Parrocchia di S.Antonio ODV,https://www.procedimenti.servizirl.it/sagre/public/programma/19680,SI,10.7894237,45.18876315,POINT (10.7894237 45.18876315)
19559,FESTA DELLA PRO LOCO,Sagra,26,Festa popolare con somministrazione di alimenti e bevande e musica dal vivo,01/09/2024,18:00,01/09/2024,23:59,2024,SO,014056,ROGOLO,VIA,ROMA,23010,23010,S,,Bono Graziano,https://www.procedimenti.servizirl.it/sagre/public/programma/19559,NO,9.4837689,46.1359455,POINT (9.4837689 46.1359455)
19668,FESTA DI CARNEVALE,Sagra,1,FESTA DI CARNEVALE ORGANIZZATA DAI VOLONTARI DELL'ASSOCIZIONE PRESSO L' AUDITORIUM DELLE SCUOLE MEDIE,12/02/2024,15:00,12/02/2024,18:00,2024,BG,016079,COLOGNO AL SERIO,VIA,DE GASPERI,22,24055,S,,ASS DENTRO LA STORIA STRADA FACENDO,https://www.procedimenti.servizirl.it/sagre/public/programma/19668,SI,9.70864146,45.58333514,POINT (9.70864146 45.58333514)
18940,TORNEO RENZO MISSAGLIA,Sagra,12,EVENTO SPORTIVO E RICREATIVO CON SOMMINISTRAZIONE DI ALIMENTI E BEVANDE,22/06/2024,09:00,23/06/2024,17:00,2024,MI,015206,SENAGO,VIA,DI VITTORIO,2,20030,S,,ASD SENAGO CALCIO,https://www.procedimenti.servizirl.it/sagre/public/programma/18940,SI,9.12655158,45.57057412,POINT (9.12655158 45.57057412)
18176,FESTA PATRONALE DI SAN ROCCO,Sagra,000,FESTA PATRONALE,15/08/2024,18:00,16/08/2024,23:59,2024,BG,016017,AZZONE,FRAZIONE,DOSSO,SNC,24020,S,,PARROCCHIA DI AZZONE,https://www.procedimenti.servizirl.it/sagre/public/programma/18176,SI,10.13887149,45.97742673,POINT (10.13887149 45.97742673)
19324,FESTA DELLA BIRRA,Sagra,21,,05/06/2024,18:00,09/06/2024,23:59,2024,BG,016025,BERZO SAN FERMO,VIA,EUROPA UNITA,24060,24060,S,,ASSOCIAZIONE AMICI IN FESTA 2.0,https://www.procedimenti.servizirl.it/sagre/public/programma/19324,NO,9.89813245,45.71896536,POINT (9.89813245 45.71896536)
18713,TROFEO LOMBARDIA,Sagra,1,Gara di Bicicletta con pranzo,08/09/2024,07:00,08/09/2024,20:00,2024,SO,014071,VALDIDENTRO,LOCALITA',SKI STADIUM FONDO,,23038,S,,Validentro Bike Team ASD,https://www.procedimenti.servizirl.it/sagre/public/programma/18713,NO,10.28245165,46.40290389,POINT (10.28245165 46.40290389)
18087,WALKING VALTELLINA,Sagra,15,Camminata su quattro percorsi e pranzo per tutti,07/06/2024,17:00,09/06/2024,18:00,2024,SO,014066,TIRANO,PIAZZA,CAVOUR,23037,23037,S,www.walkingvaltellina.org,ASD Nordic Walking Valtellina,https://www.procedimenti.servizirl.it/sagre/public/programma/18087,NO,10.17279936,46.21539179,POINT (10.17279936 46.21539179)
20270,SAGRA DEI PIZZOCCHERI,Sagra,63,,26/07/2024,17:00,28/07/2024,12:00,2024,SO,014065,TEGLIO,LOCALITA',PINETA DI TEGLIO,23036,23036,S,,ASTEL TEGLIO,https://www.procedimenti.servizirl.it/sagre/public/programma/20270,SI,10.09590944,46.06403012,POINT (10.09590944 46.06403012)
19933,COGNO D'ORO,Sagra,41,MANIFESTAZIONE CANORA ORGANIZZATA DALL'ORATORIO DI COGNO E DALLA PARROCHIA ANNUNCIAZIONE DI SS. MARIA,01/06/2024,08:00,01/06/2024,23:59,2024,BS,017206,PIANCOGNO,VIALE,ROMA,5,25052,S,,FAVALLI CRISTIAN,https://www.procedimenti.servizirl.it/sagre/public/programma/19933,SI,10.24448097,45.93538833,POINT (10.24448097 45.93538833)
18653,FESTA DI CHIUSURA ANNO SPORTIVO 2023-2024,Sagra,2,,19/05/2024,08:00,19/05/2024,20:00,2024,VA,012047,CASTRONNO,VIA,PIAVE,,21040,S,,ASD PALLAVOLO CASTRONNO,https://www.procedimenti.servizirl.it/sagre/public/programma/18653,SI,8.80930195,45.74490304,POINT (8.80930195 45.74490304)
19347,WOODSTOCK,Sagra,12,Concerti di musica pop rock/country/folk. Ristorazione.,13/06/2024,17:00,16/06/2024,23:30,2024,MI,015166,PADERNO DUGNANO,VIA,RENATO SERRA,,20037,S,,Movimento inciranese per il sociale,https://www.procedimenti.servizirl.it/sagre/public/programma/19347,NO,9.17073734,45.57127982,POINT (9.17073734 45.57127982)
18500,FESTA SAN GIACOMO,Sagra,,Manifestazione dedicata alla promozione di tradizioni folcloristiche e all¿aggregazione sociale,27/07/2024,17:00,27/07/2024,23:59,2024,BS,017176,SELLERO,LOCALITA',PASCHERE,,25050,S,,Gruppo Volontari Novelle,https://www.procedimenti.servizirl.it/sagre/public/programma/18500,NO,10.3244915,46.06638947,POINT (10.3244915 46.06638947)
18474,PASQUETTA 2.0,Sagra,1,MUSICA -BAR FOOD TRUCK - GONFIABILI PER BAMBINI - TORNEI A PREMI,01/04/2024,11:30,01/04/2024,22:00,2024,BS,017163,RODENGO SAIANO,LOCALITA',CICLODROMO,SNC,25050,S,,APS PSYBRIXIA,https://www.procedimenti.servizirl.it/sagre/public/programma/18474,SI,10.11027725,45.59052438,POINT (10.11027725 45.59052438)
20156,TORNEO DI FINE STAGIONE,Sagra,NN,,08/06/2024,09:00,09/06/2024,18:00,2024,MB,108044,USMATE VELATE,VIA,B. LUINI / CENTRO SPORTIVO COMUNALE,,20865,S,,ITALO CANTU',https://www.procedimenti.servizirl.it/sagre/public/programma/20156,NO,9.3492849,45.65329051,POINT (9.3492849 45.65329051)
19757,DRAGONSTOCK,Sagra,6,Serate di spettacoli musicali dal vivo con stand gastronomici in loc. Dragoncello - IN RELAZIONE ALLA DISPONIBILITA' DEGLI ARTISTI E ALLE CONDIZIONI METEO LE DATE POTREBBERO ESSERE POSTICIPATE AL PERIODO DAL 18/7 AL 21/07/2024,11/07/2024,20:00,14/07/2024,23:59,2024,MN,020042,POGGIO RUSCO,VIA,MARCONI,46025,46025,S,,FONDAZIONE INNOVARTE,https://www.procedimenti.servizirl.it/sagre/public/programma/19757,SI,11.13905734,44.97583302,POINT (11.13905734 44.97583302)
19451,K2VALTELLINA OKTOBERFEST,Sagra,2,"Gara goliardica percorrendo semplice percorso nei pressi del Polifunzionale portando in spalla un fusto di birra fino al traguardo, seguirà festa con somministrazione di cibo bavarese che riprende il tipico Oktoberfest con intrattenimento musicale e Karaoke",26/10/2024,17:00,26/10/2024,23:59,2024,SO,014063,TALAMONA,VIA,VIA PROVINCIALE,,23018,S,,K2 VALTELLINA A.S.D.,https://www.procedimenti.servizirl.it/sagre/public/programma/19451,SI,9.62947314,46.12354884,POINT (9.62947314 46.12354884)
19156,VENERDISCO,Sagra,2,"INTRATTENIMENTO MUSICALE, ANIMAZIONE BAMBINI, SOMMINISTRAZIONE EFFETTUATA DA ASSOCIAZIONI NO PROFIT",21/06/2024,19:00,21/06/2024,23:59,2024,MI,015195,SAN GIULIANO MILANESE,FRAZIONE,SESTO ULTERIANO,,20098,S,,COMUNE,https://www.procedimenti.servizirl.it/sagre/public/programma/19156,SI,9.2780372,45.3838531,POINT (9.2780372 45.3838531)
19040,ASPETTANDO IL NATALE 2023,Sagra,9,ACCENSIONE ALBERO- SPETTACOLI,08/12/2024,15:00,08/12/2024,23:59,2024,BS,017004,ALFIANELLO,PIAZZA,PAVONI,25020,25020,S,,ASSOCIAZIONE PRO- LOCO,https://www.procedimenti.servizirl.it/sagre/public/programma/19040,SI,10.1514038,45.24508947,POINT (10.1514038 45.24508947)
18172,STREET VIVES VOL. 4,Sagra,4,"GIORNATA DI ESIBIZIONI  E INSEGNAMENTO DELLE DISCIPLINE DI STRADA, CONCERCO CON ARTISTI HIP HOP E SOMMINISTRAZIONE DI ALIMENTI E BEVANDE",04/05/2024,10:00,04/05/2024,23:30,2024,LC,097036,GALBIATE,VIA,BERGAMO,23851,23851,S,www.vibesasd.it,ASSOCIAZIONE  VIBES - LO SPOT,https://www.procedimenti.servizirl.it/sagre/public/programma/18172,SI,9.38314195,45.81246162,POINT (9.38314195 45.81246162)
19323,"MANIFESTAZIONE ""FUORI DAL COMUNE""",Sagra,2,,01/06/2024,18:00,02/06/2024,23:59,2024,BG,016025,BERZO SAN FERMO,VIA,MONS. TRAPLETTI,24060,24060,S,,COMUNE DI BERZO SAN FERMO,https://www.procedimenti.servizirl.it/sagre/public/programma/19323,NO,9.90296056,45.71731183,POINT (9.90296056 45.71731183)
18454,TRIATHLON DEL BOSCAIOLO,Sagra,00,,07/07/2024,08:00,07/07/2024,16:00,2024,BS,017118,NIARDO,VIA,FALGER,,25050,S,,Calzoni Roberta,https://www.procedimenti.servizirl.it/sagre/public/programma/18454,SI,10.33423785,45.97533491,POINT (10.33423785 45.97533491)
20137,FESTA DELLA FAMIGLIA 2023,Sagra,44,Ristorazione,31/05/2024,19:00,09/06/2024,23:59,2024,BG,016222,URGNANO,VIA,PIAZZALE SANTUARIO IN FRAZ. BASELLA,24059,24059,S,,Parrocchia di Urgnano,https://www.procedimenti.servizirl.it/sagre/public/programma/20137,SI,9.70830829,45.60341768,POINT (9.70830829 45.60341768)
19875,FESTIVITA' TRIDUO DEI MORTI,Fiera,N.D,festività Sacro triduo dei morti,02/02/2024,09:00,04/02/2024,19:00,2024,BG,016124,LEFFE,PIAZZA,LIBERTA',,24026,N,,COMUNE DI LEFFE,https://www.procedimenti.servizirl.it/sagre/public/programma/19875,NO,9.88545516,45.800497,POINT (9.88545516 45.800497)
17668,NOTTE GIALLA,Sagra,6,manifestazione promozionale al fine di valorizzare il territorio e/o le tradizioni locali,22/06/2024,18:00,23/06/2024,02:00,2024,BS,017047,CEDEGOLO,PIAZZA,ROMA,25051,25051,S,,Consulta Comunale di Cedegolo e Grevo,https://www.procedimenti.servizirl.it/sagre/public/programma/17668,NO,10.34879289,46.07709094,POINT (10.34879289 46.07709094)
17561,FIERA DI SAN MARCO,Fiera,storica,Fiera di San Marco 2024.  Le domande di partecipazione dovranno essere presentate al SUAP tramite il portale di Impresainungiorno.,25/04/2024,07:30,25/04/2024,18:30,2024,BG,016234,VERTOVA,VIA,VARIE,,24029,S,www.comune.vertova.bg.it,COMUNE DI VERTOVA,https://www.procedimenti.servizirl.it/sagre/public/programma/17561,NO,9.81460479,45.82618601,POINT (9.81460479 45.82618601)
19528,FESTA ANNUALE DEL GRUPPO ALPINI DI PRIMALUNA,Sagra,46,,20/07/2024,08:00,21/07/2024,23:59,2024,LC,097070,PRIMALUNA,LOCALITA',CAPPELLO D'ALPINO,23819,23819,S,,GRUPPO ALPINI SEZIONE DI PRIMALUNA,https://www.procedimenti.servizirl.it/sagre/public/programma/19528,NO,9.42665014,45.98939559,POINT (9.42665014 45.98939559)
18982,SAGRA NAPOLETANA,Sagra,7,SAGRA NAPOLETANA,06/06/2024,00:00,09/06/2024,23:59,2024,MI,015206,SENAGO,VIA,DI VITTORIO,,20030,S,,ASD SENAGO CALCIO,https://www.procedimenti.servizirl.it/sagre/public/programma/18982,SI,9.12719638,45.57076404,POINT (9.12719638 45.57076404)
17974,FESTA DI PRIMAVERA,Sagra,3,"spettacoli di animazione per bambini, luna park, bancarelle artistiche e di fiori, attività commerciali e artigiane con prodotti locali",25/04/2024,08:00,25/04/2024,20:00,2024,MN,020039,PEGOGNAGA,PIAZZA,MATTEOTTI,46020,46020,S,,MARTINELLI PATRIZIA,https://www.procedimenti.servizirl.it/sagre/public/programma/17974,SI,10.8599056,45.00274584,POINT (10.8599056 45.00274584)
19473,FESTA DEL MILAN,Sagra,7,Sagra con somministrazione di alimenti e bevande con trattenimenti musicali,17/08/2024,18:00,17/08/2024,23:59,2024,BS,017076,GARGNANO,PIAZZA,N.SAURO,,25084,S,,MILAN CLUB GARGNANO,https://www.procedimenti.servizirl.it/sagre/public/programma/19473,SI,10.65231893,45.67477891,POINT (10.65231893 45.67477891)
